,per_it_avg_total_length,per_it_avg_max_path_length,per_it_avg_fitness,per_it_best_fitness
0,59457.932599292355,7672.311058590106,455945421.4574729,325133673.6055274
1,64169.00725064465,6674.254547547095,440118083.9529765,325128134.6887413
2,66183.23931364794,7305.650504828943,503359378.8837668,314557799.39109194
3,65206.62897996635,7270.84069328734,493555860.36438787,299781953.8831688
4,65350.49348098606,7956.453097590721,543137181.1820923,287920479.315329
5,62820.064357654555,6348.269046412103,417040982.02593166,287920479.315329
6,63533.89668184412,7875.897881757215,518829804.8211716,287920479.315329
7,61679.35270719486,6381.778121555699,406788822.6493603,283489967.3753747
8,60443.32748788954,6464.857793999305,404509933.38079697,280814964.7146049
9,62152.81358821919,8074.975012826612,539864927.149169,280738621.12708294
10,65143.17082574884,8461.034509347608,580369281.4556988,273446965.1175989
11,60858.60975782431,7829.995667102453,494695001.6203085,255747320.7385566
12,60936.159451773485,7487.051379436733,474151304.78700095,252512829.7737567
13,61490.25967121888,8435.528178979268,539171544.567742,245084209.8112886
14,61681.767717803734,9284.199397335757,612631397.9179409,245084209.8112886
15,58840.215817778124,7032.402577187497,437067837.2716033,245084209.8112886
16,61517.60694255396,8559.813533501292,577290222.1649829,245084209.8112886
17,60193.97756507504,8560.365059810298,554178254.8832281,245084209.8112886
18,61287.313231909204,8552.120573422308,550829632.9569376,244610700.8368012
19,60548.12282236882,8439.388452226392,563038973.6474025,244610700.83680114
20,63318.614961113446,9885.59928213882,645984040.0950862,244610700.83680114
21,58736.23762756592,6900.996082851607,429300703.16488445,232583673.18561187
22,54944.57678640746,4208.545008265471,231242720.80539617,206046716.07935727
23,58874.93914919872,7281.701493062853,456279070.40451634,199123117.28845653
24,54913.989886832074,4872.60881610614,275772409.32484293,199123117.28845653
25,56776.37219754503,6349.292503030411,377612454.23249584,198549784.11618936
26,61920.304544429135,7187.4077965546185,487314880.23277456,197874752.79283407
27,56531.28746093529,5452.280785887301,330023590.9908279,192692508.2275434
28,62309.00687207737,7946.240232075189,556848262.3280855,191280731.8726778
29,61174.25921738396,8823.902937013776,577430315.307727,191280731.8726778
30,59650.13429964792,6141.003166076812,394117257.1917675,175963465.2317932
31,58927.4360878055,5172.667064072309,328038350.6590793,175723547.3011166
32,64177.13522144504,7646.471242876078,561536425.7800248,173581256.40451446
33,63461.60940581925,9073.663017014198,640865132.5774909,173581256.40451446
34,56906.450257387594,5087.373914512724,302993074.4482157,172963589.94977465
35,60347.66341669126,7193.357916022525,462272813.4471059,172963589.94977465
36,56657.491077066385,5157.459254259516,325975586.05490154,171078157.24771172
37,55018.36848952497,4231.024325684683,241034706.08721414,168851603.5773224
38,59915.46768587851,7696.868313249934,491896391.30256975,168851284.24830526
39,55569.020439137086,5341.297648580598,311342612.0732373,167409925.06736892
40,55917.726719213555,5162.629377207575,309606446.18950397,166813657.73557907
41,59846.53988805211,7878.446110442665,505200637.0347204,166813657.73557907
42,56716.04002913728,6899.192178734712,413308278.8817736,165705077.11320525
43,60836.349908565855,10411.491438432895,690459728.6273553,165705077.11320525
44,59096.044545806966,7733.875972048932,484610350.86963785,165705077.11320525
45,60318.800724699875,8513.700945286084,541502160.529864,165705077.11320525
46,57696.637751857656,7864.537776888072,478707382.3355238,165705077.11320525
47,57450.71530360329,7813.594136910523,472471133.4333463,164638949.40433463
48,60237.40575547867,9186.674666263385,575176981.0162956,164087207.45930785
49,58719.912378031666,7888.563283597845,492241127.26006234,163567895.20757455
50,57923.884757324624,7089.339282728584,445563624.9807372,162906942.21996698
51,57961.09620391742,7402.1016007534445,456291380.89238864,160310377.866174
52,57913.952156459665,7633.533778931334,475865749.39100206,159589297.90524974
53,55025.59335942487,6019.585880404412,358284058.18547964,159589297.90524974
54,55800.47229216772,6955.370293045808,434092585.0509138,159589297.90524974
55,61313.074305227456,10412.943887347483,671959216.4303191,159589297.90524974
56,56441.084896851346,6818.333369226886,411519218.91053474,159589297.90524974
57,56021.83282468113,7014.410025557147,440908134.0401987,158989086.73663956
58,58383.85698374801,7011.345428053362,450266082.20640546,158796905.26977503
59,57405.67605828886,8453.500050591054,509104720.14412785,158796905.26977503
60,57571.98799255118,8268.26314414076,502101879.5755162,158796905.26977503
61,55353.046838596965,5978.92380704668,355803581.62912023,158796905.26977503
62,57823.768007497514,8379.313263704174,510447748.0131184,158796905.26977503
63,58849.59571361373,8136.271947453187,507870579.22337437,158796905.26977503
64,52459.97979047093,4384.614226338364,246946792.23328266,157789887.11011842
65,56506.137236349714,6891.805727032181,423435679.0884745,157725120.71834797
66,52481.09925786088,5200.418120694841,286071988.43092763,156459900.659615
67,55800.786134477974,5787.868828405677,356648694.0915723,156459900.659615
68,59070.88239710392,9239.315104609681,570726703.516817,156459900.659615
69,55131.110240494876,7573.771099531832,442158500.2452162,144538516.01423603
70,51212.45548220805,3961.758000144163,210216979.53267258,142903936.68802527
71,57769.33968137896,8307.047895214168,509248384.5089835,142903936.68802527
72,56743.4666893095,6698.9817916795755,419013830.38371974,142249917.90837908
73,50963.160360580325,4079.8749261999646,218192852.52833953,142249917.90837908
74,54484.40234488288,6431.707879985357,373058101.56274426,141253675.69301444
75,50565.653280146274,4088.8860018236346,215578092.2947461,140757818.38633275
76,55995.87706430635,8430.941833508748,513660584.66961277,140757818.38633275
77,56469.3017204264,7599.189383108571,459667790.9430912,140757818.38633275
78,53176.553838514454,5953.178874812005,355310147.5782499,140757818.38633275
79,58026.190714320415,9114.890124689435,550329479.9380709,140757818.38633275
80,56869.31395718062,7629.735465659946,466628563.31573457,140757818.38633275
81,54949.36752548519,5710.698007746167,346133526.6770233,140757818.38633275
82,57873.06052551365,6762.868442232869,439631440.9235716,140757818.38633275
83,57357.33921690456,7643.036519225486,471091134.5520433,140757818.38633275
84,56170.25165195145,6058.132395424363,380720335.4643572,140757818.38633275
85,54010.967555165545,6174.7205430627055,357829913.6835531,140757818.38633275
86,56259.82860308678,7169.180437033332,433942847.3587662,140757818.38633275
87,53873.76390426747,5931.21510882194,347299497.64878994,140289286.27297515
88,62127.07963382144,9361.396779104389,620933596.3499473,139667769.3121732
89,55558.828007094016,7605.44209152314,453939113.6762228,137465578.56642342
90,55105.079838585436,7357.263018350548,432485276.8586612,137465578.56642342
91,57326.04494216968,8451.833273932862,513573846.1724203,137465578.56642342
92,53817.86740348754,6648.518018140751,386639116.90733874,137465578.56642342
93,52954.01186017857,6750.888895996065,401346891.1018792,137465578.56642342
94,53130.5261931199,5766.118799467001,360414199.89586216,137062205.1445811
95,53991.38280983127,6608.745873549042,387343937.46865094,137062205.1445811
96,54262.96561288277,6732.8402540178995,397235056.6528432,137062205.1445811
97,58362.92569692132,9435.879501889769,578000408.6172591,137062205.1445811
98,61739.642697526666,11117.469455029486,737104329.3978016,137062205.1445811
99,53294.43325709608,6503.344573319926,366209359.53644025,137062205.1445811
100,52836.864130504335,6768.122425173797,381876261.14077294,137062205.1445811
101,52721.87714483021,6432.3461996837705,363073765.03709006,137062205.1445811
102,57231.80570147991,8422.517336735184,513222618.8584217,137062205.1445811
103,53730.28937907816,6614.646129660543,384319555.3394193,135652920.52006146
104,52546.96841736064,5090.900338103807,298629086.5916782,134689938.9051341
105,52333.936272491104,6584.24938483122,365236907.00167334,134689938.9051341
106,56545.30804634211,9040.60159278984,564611960.5314497,134689938.9051341
107,55223.76135976816,7490.427297380695,448871812.3991615,129582273.45219737
108,57552.593552586506,8309.109569684133,546819005.8036683,129582273.45219737
109,58204.06266106803,7558.949400116695,496019502.3042927,129582273.45219737
110,55900.568196755485,7807.470940685173,503740670.02841693,129582273.45219737
111,58266.861869171655,10237.749134581336,637491246.4159575,129582273.45219737
112,56667.45232675506,9974.526977168884,604288286.5988214,129582273.45219737
113,55077.98464065512,7828.41167188853,489727240.2703112,129582273.45219737
114,55005.87999230487,6672.928168621524,413516940.8340678,129582273.45219737
115,58570.80325105113,8398.089879132278,533494512.6124548,129582273.45219737
116,56229.83729124421,6852.432354798087,432982580.95338345,129582273.45219737
117,51810.49024759725,6278.651768875816,349311449.2954199,129582273.45219737
118,56086.92711867469,8394.460249856184,504725929.78060675,129582273.45219737
119,49858.790822759634,3863.1762033237756,210958763.97993788,129582273.45219737
120,55820.93324046716,7404.851187941053,450540764.6751572,129582273.45219737
121,56293.727214578794,9558.392488058682,560304946.0097238,129582273.45219737
122,53720.587658248434,8141.447887012948,460530290.56568384,129582273.45219737
123,53912.36437382306,7623.110863357938,439450238.96361005,129582273.45219737
124,54910.91194622397,8123.895998896602,473571643.3879037,129582273.45219737
125,48206.3073329247,3755.7962075219207,188083575.86588883,129582273.45219737
126,54712.28916697567,7611.169586117942,450877227.6317776,129582273.45219737
127,57385.02325732874,9161.131738928463,569746237.6575406,129582273.45219737
128,54663.67874468883,8577.577162912228,512372805.6040002,129582273.45219737
129,53965.89774529384,7397.017192175064,428913627.42976636,129582273.45219737
130,59519.43550636282,10268.338703689727,660281857.2159357,129582273.45219737
131,54376.01142067932,7732.17251793105,447277949.3356474,129582273.45219737
132,55143.26287715249,6980.195062861638,428415023.90223056,129582273.45219737
133,54386.53010158495,6589.229988052367,395500029.6695676,129027462.02509603
134,49835.88545049091,4060.8279445003304,219592528.32078737,129027462.02509603
135,54011.208314291005,5836.065579534945,359343087.5213845,129027462.02509603
136,55280.29436281067,6829.580347595726,415167623.01848656,129027462.02509603
137,56360.26445685688,7495.858153500216,462357265.9853136,128294264.69906975
138,48723.7568267202,4231.369817176033,216228420.13059968,128294264.69906975
139,48461.14076993433,4004.7225342210295,204354468.34443384,128294264.69906975
140,48612.71246165899,3803.0308291867295,194210738.69707808,125493463.38495375
141,56249.295608874025,7451.634097259104,447973046.83069783,125493463.38495375
142,53405.70092856696,5469.3835704415815,312999141.03377247,125493463.38495375
143,59232.721981763585,8360.374565928245,532105338.81599885,125493463.38495375
144,55850.68356019674,6580.988042341157,407887861.04649085,125493463.38495375
145,53621.44317917095,5989.9290203522,341532562.5236962,125493463.38495375
146,52874.951316939245,4540.085386932863,265013623.0219606,124477363.53646725
147,59212.839196757544,9171.149823404101,600239792.6319162,124477363.53646725
148,53363.02468106896,5389.174333040297,312770092.73128134,124477363.53646725
149,51730.88296203602,5176.771951544397,286300379.5816228,122228597.24064717
150,51847.39450262764,5698.901811258691,314436141.17134047,122228597.24064717
151,55024.23521371653,5814.620510218892,359384222.0516377,122228597.24064717
152,57004.999596088,7279.796537768295,452128541.1090373,122228597.24064717
153,54833.32964210924,6485.636037988124,392192883.4951095,122228597.24064717
154,56701.113937775976,8346.027359971089,507658857.2968546,122228597.24064717
155,54874.212000339336,6402.751084397225,420898512.73431885,122014790.25916162
156,59120.53284982404,8383.646541813618,562761705.7326542,122014790.25916162
157,55390.2336142952,9057.044839207925,540690252.2262776,122014790.25916162
158,55230.86122840443,7706.267190654145,487441195.35040617,122014790.25916162
159,53054.32622488084,6499.57060974971,370658790.2610823,122014790.25916162
160,52133.63531068846,4996.33854947512,282008834.74900997,122014790.25916162
161,52200.575308571606,6024.824381710191,332101370.4238601,122014790.25916162
162,55131.7374842208,6538.7855533811335,404459348.17489135,122014790.25916162
163,55708.11921030779,7587.515703197756,450116655.93654,122014790.25916162
164,50902.946400030305,4750.241446372772,257400321.43945223,120050488.15298542
165,51822.03925855436,5129.486356963536,295320815.2144538,120050488.15298542
166,55277.811094453966,8492.333920302584,499947637.97157526,120050488.15298542
167,54399.323877974064,7431.341976162158,432913341.8433975,120050488.15298542
168,53076.890799954024,7359.508599557894,436908360.500415,120050488.15298542
169,57045.00401109344,6601.402245469459,431880003.5266415,120050488.15298542
170,50959.56617979441,5405.73784294184,298411747.6406052,120050488.15298542
171,51719.42022107927,6518.481355579082,361138343.29835516,120050488.15298542
172,54344.78705492697,6673.134147353868,396032285.0009304,119915033.39840244
173,50335.85954192998,5529.944706472627,301252070.3209834,119915033.39840244
174,59471.331517872226,8384.667371664542,539861126.0113753,119915033.39840244
175,56539.87464304854,8133.960854599369,491276451.32883453,119915033.39840244
176,54624.05819855663,8411.782329638421,483861710.57029283,119915033.39840244
177,51945.79626538707,5834.365222916173,327036305.9520599,119915033.39840244
178,52260.82895017492,5438.136318684723,309247989.9920038,119915033.39840244
179,55422.72714830503,7822.070635837255,468733875.7442047,119915033.39840244
180,52094.19223440099,5725.284205511247,327405601.76178926,119915033.39840244
181,52895.38689319834,6566.305600229234,403457821.909263,119915033.39840244
182,54759.92535189884,8411.91793316143,519877948.48480713,119915033.39840244
183,51993.1610164882,6453.28598602184,353594851.81144416,119915033.39840244
184,59903.88697286196,10263.150182907837,652539552.6307511,119915033.39840244
185,54779.020671206665,7331.03970683541,433987799.13713807,119902179.91317752
186,53237.62645481975,6743.252961224248,385875409.1538811,119902179.91317752
187,51552.14238519692,6380.644243132989,351528115.6146058,119902179.91317752
188,52460.30334171381,7360.410258089881,412551856.5372092,119902179.91317752
189,56986.38688188836,8297.65060089678,508223935.0887718,119902179.91317752
190,55967.31414573999,6512.941664802667,408629327.01902163,119902179.91317752
191,56239.20173142648,9321.022469317057,571615210.4086769,119902179.91317752
192,50038.51355713694,4836.42312793856,255196456.87006435,119902179.91317752
193,55347.18790072565,9013.978550431404,521180624.7527207,117587687.29084297
194,53091.146238039866,5736.323490314773,340465487.00695497,117423777.49794428
195,49699.26213555843,4766.722590674725,253530308.58820716,117423777.49794428
196,52150.36614116603,5664.500515757759,333133377.73168266,116256427.28274328
197,50785.724076992614,5888.4334000247345,315613323.9997262,115875114.36075005
198,53130.39313187839,5635.815711998394,341723443.7923931,115875114.36075005
199,52011.207616090935,7231.387805249937,403197205.9923012,115875114.36075005
200,57426.413557344684,8398.562074266549,562768620.9612069,115875114.36075005
201,52682.14853472926,7764.7044311621885,457537367.49868476,115875114.36075005
202,49704.78621506084,5351.058738118264,285271668.7879933,115875114.36075005
203,51049.386537394574,6825.182770584928,374294771.5264629,115875114.36075005
204,52756.82351734689,8277.812595946529,461832794.7074299,115875114.36075005
205,50810.29163609505,6550.043877618546,378286373.4129858,115635575.2698297
206,52239.79138686646,6588.924528928798,403569748.101366,115635575.2698297
207,54239.51640225951,8266.278551366433,496501551.76237977,115635575.2698297
208,51511.608147182415,7172.388698097815,395386241.3182639,115635575.2698297
209,50070.385731889495,5721.343233282381,305835062.4234159,115635575.2698297
210,54931.396152262845,9397.105309754075,559068385.1297257,115635575.2698297
211,53312.279005156204,6621.051771419114,392117194.8348874,115635575.2698297
212,54770.052132200726,8424.674724352397,494265325.8714194,115635575.2698297
213,56307.364912291596,9419.544232205122,596878760.9277471,115635575.2698297
214,52938.83062029884,7667.759064838346,437383848.0517353,115635575.2698297
215,53520.125692915986,7614.035855177916,441725916.6784932,115635575.2698297
216,51903.19161665738,5801.466748286972,335713651.6359402,115635575.2698297
217,51123.66410020047,6589.169638069014,362691842.41757923,115635575.2698297
218,52228.69946261229,7587.047095617083,420524253.2759881,115635575.2698297
219,57000.23461166436,9948.831425347518,603150645.3483951,115635575.2698297
220,53425.95311708904,7444.544652537939,462866585.32574683,115635575.2698297
221,56331.829569249065,9526.907654114118,579184378.2702425,115635575.2698297
222,58629.506682517494,10362.962864103867,647704549.6585107,115635575.2698297
223,55142.63328404222,9315.94361739532,583651678.8252469,115635575.2698297
224,50990.97893916987,5576.31468970802,304344989.83463687,115635575.2698297
225,48203.5610705373,4405.003408325126,227603593.9115703,115635575.2698297
226,53202.19855554988,7579.489666314158,462241246.1673707,115635575.2698297
227,52673.020104594005,6477.796645231472,374748673.5513449,115635575.2698297
228,48235.728776388394,4013.5793061655313,205850966.0890445,115635575.2698297
229,57930.9420194342,8252.674575218898,527584494.17928183,115635575.2698297
230,53899.06155067826,8521.35094491814,484068329.97444856,115635575.2698297
231,55227.50053719567,9448.417445494224,577934204.661103,115635575.2698297
232,53941.42332768132,7068.874005058419,456320831.4641058,115635575.2698297
233,57397.08176545679,9066.14814462591,569397292.6339877,115635575.2698297
234,47331.3687188595,3821.5527779856247,190075639.37796524,115635575.2698297
235,53461.60231311173,8477.472633508034,501296355.9796256,115635575.2698297
236,50843.98148725467,6761.415839799796,364783822.3597535,115635575.2698297
237,56897.28217020765,8239.881476252038,533348881.0405987,115635575.2698297
238,49796.146882983914,4810.21407597062,265071903.01685876,115635575.2698297
239,58445.01929116383,10239.731588187047,656075739.5718211,115635575.2698297
240,58034.72644175467,10502.937992094205,698198438.945287,115635575.2698297
241,51438.90938153352,6965.888227204491,381167782.22836787,115635575.2698297
242,50031.287165947724,4881.902021734345,270694860.2836252,115635575.2698297
243,54206.90549549521,7538.526597857012,444088573.82481897,115635575.2698297
244,54088.537965211566,8549.336145111902,512156264.8823581,115635575.2698297
245,55171.67230280333,7915.094284831817,471680749.1621668,115635575.2698297
246,50233.89791369535,5556.622709166708,299290127.8899053,115635575.2698297
247,53717.460763524155,7397.233192745189,464418599.4541038,114948289.31130531
248,48932.44231592024,3796.0572373503237,213993517.15547183,114948289.31130531
249,53757.17931261336,6753.32972950371,437084418.1955198,114948289.31130531
250,51695.013958599746,5713.75029926345,327806266.4962905,114948289.31130531
251,53920.590916690606,7471.2078671886575,455075523.3300916,114948289.31130531
252,55365.22491554405,7416.429334132297,449593784.39089614,114948289.31130531
253,50334.23575184011,6592.917731416686,354493019.90568095,114948289.31130531
254,49141.20941756827,5566.708672889542,310986767.66949403,114824366.60582748
255,54134.65585910996,8431.846994410256,506973850.5365041,114824366.60582748
256,53535.07061206557,7415.897007449193,451471248.404982,114824366.60582748
257,52541.78198539101,6459.26469141802,376172512.55727327,114824366.60582748
258,48244.38788170219,4948.9818103908565,254163378.68523234,114824366.60582748
259,57821.3446157487,10426.93113862906,678037257.1339215,114364935.06320521
260,52510.27570062604,8285.403386097682,471445943.59962857,114364935.06320521
261,50037.477811307705,6303.559275352455,336298151.74563277,114178983.3758549
262,49714.75851990394,6494.89726120581,349581664.01063335,113823292.11407529
263,57379.75424523225,10346.209259031446,673785152.4076024,113823292.11407529
264,53539.1766846571,8161.826602955449,461746729.3860833,113823292.11407529
265,54357.28099681742,7410.318736357478,469497069.5934819,113823292.11407529
266,51579.92823590494,7394.894157202066,410961067.67103875,113823292.11407529
267,55353.84475795925,8176.689529348415,520472952.95199525,113823292.11407529
268,52160.40553624703,5620.973550146128,384405900.41250926,113823292.11407529
269,59703.752484816374,11216.441024062606,704270814.1227945,113823292.11407529
270,53905.96586204004,10121.758698811707,597629713.0315282,113823292.11407529
271,50326.058107744924,6332.739777141983,340133601.83121,113823292.11407529
272,51234.787700168956,7441.6521382301025,423848925.65957665,113823292.11407529
273,50158.46596545495,5596.904539085399,340437040.0531364,112903054.89913183
274,52236.558706562035,6331.293230741694,366923047.2156209,112903054.89913183
275,50363.22935812819,6518.171754393386,359822755.4241378,112903054.89913183
276,54284.1259305827,9356.789355879133,581627921.23321,112903054.89913183
277,51961.403534640514,7135.216554343337,401296703.3865782,112903054.89913183
278,50289.45886047458,5710.067211196345,315947009.80420625,112903054.89913183
279,54748.304906541714,8240.109937881436,559745794.4813831,112903054.89913183
280,60890.659974701375,10938.947604674559,741360166.1579572,112903054.89913183
281,49727.545528649745,6482.203551866661,365844731.85399634,112903054.89913183
282,50875.55586358781,7607.068864139716,452029504.314654,112903054.89913183
283,49384.63796551248,5794.369733127857,305541179.2015499,112903054.89913183
284,52469.49323220832,8150.6235489123155,490211305.8094622,112903054.89913183
285,50420.95650873734,5733.079456212145,320219829.5861387,112903054.89913183
286,54500.833679619056,7160.459547628457,437404765.0829118,112903054.89913183
287,48427.18017302256,4678.187417516152,249014010.5105371,112903054.89913183
288,47844.59601723107,4784.529994996129,242160418.72326517,112903054.89913183
289,53919.84852347311,8551.882222890876,539277113.3613524,112903054.89913183
290,54152.095827481404,8420.192169831249,528528890.1281918,112903054.89913183
291,53168.11616230283,8414.633552163186,474914590.7443571,112903054.89913183
292,48551.73894162224,5449.141152557622,285392960.0422274,112903054.89913183
293,54294.44701552852,7440.602493244073,460865706.8547208,112903054.89913183
294,52179.8261646028,7428.162682602226,445180827.4253403,112903054.89913183
295,55872.44169258965,8130.751533303408,493754547.96942234,112903054.89913183
296,52746.258600007466,7706.984992882337,458773344.6888876,112903054.89913183
297,57461.360996779265,11275.644723513959,714203200.805186,112903054.89913183
298,47322.1837267261,4582.171553355172,231431214.473929,112903054.89913183
299,51233.305282393114,6263.157867154274,355983474.8108023,112903054.89913183
300,50081.60127238186,6976.657351418229,372983118.6704443,112903054.89913183
301,55099.3338026003,10049.856941017159,589425237.3355421,112903054.89913183
302,54121.14826337388,8360.228316253493,505039800.0911371,112903054.89913183
303,52845.30667753215,7475.6591127610955,429168263.1437634,112903054.89913183
304,50455.45358040572,7260.2854441958725,410344545.7817047,112903054.89913183
305,56885.136044458326,10215.049442219215,621790655.9533917,112903054.89913183
306,55506.753737504325,8658.303178260245,516088609.29300386,112903054.89913183
307,51794.17367905811,7331.61165472025,438681900.654642,112903054.89913183
308,58255.055611116855,11273.573061916377,705335638.8840061,112903054.89913183
309,53458.3612489552,7558.918621820652,444897068.1507686,111064106.25432962
310,47264.4205026869,4924.704131686548,249675258.4576475,111064106.25432962
311,52053.77861537872,7503.49070369671,422411432.9905578,111064106.25432962
312,53574.379201581745,8281.437432048675,508925326.59285516,111064106.25432962
313,49375.11733487293,6478.629612581052,343639949.2857737,111064106.25432962
314,47082.950150642864,4614.42427810799,234418757.15998888,111064106.25432962
315,49410.57644206048,6857.957851640931,363347608.2744134,111064106.25432962
316,49129.45947678517,5436.016675311953,292810270.5092298,111064106.25432962
317,54538.496856114696,9313.370204804482,594339090.2439291,111064106.25432962
318,52712.799072619164,8424.52145649207,469801977.27031547,111064106.25432962
319,51750.41618686645,7586.37240466285,425909353.03622305,111064106.25432962
320,50483.0266873548,6504.378146458333,359740882.5588788,111064106.25432962
321,52231.07022060001,9138.003740925222,517840862.0593933,111064106.25432962
322,50784.493159492464,7412.781408298752,405821552.8259602,111064106.25432962
323,53047.82673092115,8978.957778429907,515316119.4773267,111064106.25432962
324,48858.83519188831,5684.842916506402,302623912.9118408,111064106.25432962
325,49197.826394995536,4647.461836842293,259983139.30301294,111064106.25432962
326,49529.74502817219,6811.486776740281,354855295.2167732,111064106.25432962
327,51437.09050179708,7411.342367215859,411433285.8648406,111064106.25432962
328,51052.38793103223,6483.590340295987,366612329.0497823,111064106.25432962
329,51574.944741109946,6405.871531841935,366060004.8957517,111064106.25432962
330,46136.00701091407,3625.831203392031,176782579.05217525,111064106.25432962
331,48735.409100412246,6458.923535619151,336019805.60410714,111064106.25432962
332,53243.05198503117,6583.700333996637,416447912.2119643,111064106.25432962
333,52019.013203097,7610.1048947498,459780630.11925876,111064106.25432962
334,51229.81811426957,7360.7926119878075,409857203.5856866,111064106.25432962
335,51923.97958299435,7712.701371336778,436783401.2636574,111064106.25432962
336,49373.448525109845,6660.190254837302,352394752.5456096,111064106.25432962
337,49011.255318008116,5645.251862136841,330292064.90434396,111064106.25432962
338,51006.675870177685,8260.543152558705,469137322.72240925,111064106.25432962
339,49025.59381382641,6566.224687460561,342884009.35283,111064106.25432962
340,54379.90596031219,8495.555755064826,496210860.67787945,111064106.25432962
341,52371.44368320978,7593.510519375111,429669388.6067007,111064106.25432962
